"Cond","Chain","Gen","Item","Shape","Colour","Border","Code","Word","RatedSpikiness","Cond2","ResultsFolder","ResultsFolderAlt"
"Learn",6,2,"RoundBlue","Redondo","Azul","Fino",267,"siturama",3.8,"Learn 6 2","./MT_Exp_3__3_19-02-16-18-34","./MT_Exp_3__3_19-02-16-18-34"
"Learn",6,2,"RoundRedThick","Redondo","Rojo","Grueso",248,"k",6.666666667,"Learn 6 2","./MT_Exp_3__3_19-02-16-18-34","./MT_Exp_3__3_19-02-16-18-34"
"Learn",6,2,"RoundGreenThick","Redondo","Verde","Grueso",258,"dojo",4.6,"Learn 6 2","./MT_Exp_3__3_19-02-16-18-34","./MT_Exp_3__3_19-02-16-18-34"
"Learn",6,2,"RoundBlueThick","Redondo","Azul","Grueso",268,"k",6.666666667,"Learn 6 2","./MT_Exp_3__3_19-02-16-18-34","./MT_Exp_3__3_19-02-16-18-34"
"Learn",6,3,"SpikyRed","Picudo","Rojo","Fino",147,"fukopo",5.733333333,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"SpikyGreen","Picudo","Verde","Fino",157,"farulele",3.266666667,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"SpikyBlue","Picudo","Azul","Fino",167,"sonorama",2.466666667,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"SpikyRedThick","Picudo","Rojo","Grueso",148,"fukopo",5.733333333,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"SpikyGreenThick","Picudo","Verde","Grueso",158,"fadulele",3.1875,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"SpikyBlueThick","Picudo","Azul","Grueso",168,"pilu",3.9375,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"RoundRed","Redondo","Rojo","Fino",247,"doje",5.0625,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"RoundGreen","Redondo","Verde","Fino",257,"dojo",4.6,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"RoundBlue","Redondo","Azul","Fino",267,"sonorama",2.466666667,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"RoundRedThick","Redondo","Rojo","Grueso",248,"doje",5.0625,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"RoundGreenThick","Redondo","Verde","Grueso",258,"dojo",4.6,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,3,"RoundBlueThick","Redondo","Azul","Grueso",268,"sonorama",2.466666667,"Learn 6 3","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Ep_Learn_3_4_19-02-18-12-03"
"Learn",6,4,"SpikyRed","Picudo","Rojo","Fino",147,"doje",5.0625,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"SpikyGreen","Picudo","Verde","Fino",157,"fadulele",3.1875,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"SpikyBlue","Picudo","Azul","Fino",167,"sonorama",2.466666667,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"SpikyRedThick","Picudo","Rojo","Grueso",148,"farulele",3.266666667,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"SpikyGreenThick","Picudo","Verde","Grueso",158,"fadulele",3.1875,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"SpikyBlueThick","Picudo","Azul","Grueso",168,"pilu",3.9375,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"RoundRed","Redondo","Rojo","Fino",247,"doje",5.0625,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"RoundGreen","Redondo","Verde","Fino",257,"dojo",4.6,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"RoundBlue","Redondo","Azul","Fino",267,"dojo",4.6,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"RoundRedThick","Redondo","Rojo","Grueso",248,"doje",5.0625,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"RoundGreenThick","Redondo","Verde","Grueso",258,"dojo",4.6,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,4,"RoundBlueThick","Redondo","Azul","Grueso",268,"farulele",3.266666667,"Learn 6 4","./MT_Ep_Learn_3_4_19-02-18-12-03","./MT_Exp_Learn_3_5_20-02-07-47-11"
"Learn",6,5,"SpikyRed","Picudo","Rojo","Fino",147,"doje",5.0625,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"SpikyGreen","Picudo","Verde","Fino",157,"fadulele",3.1875,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"SpikyBlue","Picudo","Azul","Fino",167,"samurama",2.8,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"SpikyRedThick","Picudo","Rojo","Grueso",148,"fadulele",3.1875,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"SpikyGreenThick","Picudo","Verde","Grueso",158,"fadulele",3.1875,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"SpikyBlueThick","Picudo","Azul","Grueso",168,"farulele",3.266666667,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"RoundRed","Redondo","Rojo","Fino",247,"doje",5.0625,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"RoundGreen","Redondo","Verde","Fino",257,"doje",5.0625,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"RoundBlue","Redondo","Azul","Fino",267,"dojo",4.6,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"RoundRedThick","Redondo","Rojo","Grueso",248,"dojo",4.6,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"RoundGreenThick","Redondo","Verde","Grueso",258,"doje",5.0625,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,5,"RoundBlueThick","Redondo","Azul","Grueso",268,"dojo",4.6,"Learn 6 5","./MT_Exp_Learn_3_5_20-02-07-47-11","./MT_Exp_Learn_3_6_20-02-08-45-14"
"Learn",6,6,"SpikyRed","Picudo","Rojo","Fino",147,"fadulele",3.1875,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"SpikyGreen","Picudo","Verde","Fino",157,"fadulele",3.1875,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"SpikyBlue","Picudo","Azul","Fino",167,"samurana",3.333333333,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"SpikyRedThick","Picudo","Rojo","Grueso",148,"fadulele",3.1875,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"SpikyGreenThick","Picudo","Verde","Grueso",158,"fadulele",3.1875,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"SpikyBlueThick","Picudo","Azul","Grueso",168,"farulele",3.266666667,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"RoundRed","Redondo","Rojo","Fino",247,"dojo",4.6,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"RoundGreen","Redondo","Verde","Fino",257,"doje",5.0625,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"RoundBlue","Redondo","Azul","Fino",267,"dojo",4.6,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"RoundRedThick","Redondo","Rojo","Grueso",248,"doje",5.0625,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"RoundGreenThick","Redondo","Verde","Grueso",258,"doje",5.0625,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",6,6,"RoundBlueThick","Redondo","Azul","Grueso",268,"dojo",4.6,"Learn 6 6","./MT_Exp_Learn_3_5_20-02-07-47-11",NA
"Learn",7,1,"SpikyRed","Picudo","Rojo","Fino",147,"timaceba",3.2,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"SpikyGreen","Picudo","Verde","Fino",157,"kimapeba",5.5,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"SpikyBlue","Picudo","Azul","Fino",167,"timaceba",3.2,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"SpikyRedThick","Picudo","Rojo","Grueso",148,"faludelu",2.875,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"SpikyGreenThick","Picudo","Verde","Grueso",158,"kimaceba",5.066666667,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"SpikyBlueThick","Picudo","Azul","Grueso",168,"kimaceba",5.066666667,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"RoundRed","Redondo","Rojo","Fino",247,"tamiziba",4,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"RoundGreen","Redondo","Verde","Fino",257,"kipe",5.6875,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"RoundBlue","Redondo","Azul","Fino",267,"romiba",3.2,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"RoundRedThick","Redondo","Rojo","Grueso",248,"faludelu",2.875,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"RoundGreenThick","Redondo","Verde","Grueso",258,"timaceba",3.2,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,1,"RoundBlueThick","Redondo","Azul","Grueso",268,"neroro",3.333333333,"Learn 7 1","./MT_Exp_Learn_4_1_07-02-08-32-24","./MT_Exp_Learn_4_1_07-02-08-32-24"
"Learn",7,2,"SpikyRed","Picudo","Rojo","Fino",147,"timaceba",3.2,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"SpikyGreen","Picudo","Verde","Fino",157,"timaziba",4.5625,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"SpikyBlue","Picudo","Azul","Fino",167,"tibaceba",2.8,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"SpikyRedThick","Picudo","Rojo","Grueso",148,"faludelu",2.875,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"SpikyGreenThick","Picudo","Verde","Grueso",158,"kimaceba",5.066666667,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"SpikyBlueThick","Picudo","Azul","Grueso",168,"faludelu",2.875,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"RoundRed","Redondo","Rojo","Fino",247,"romiba",3.2,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"RoundGreen","Redondo","Verde","Fino",257,"kimaziba",5.933333333,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"RoundBlue","Redondo","Azul","Fino",267,"kimacepa",5.357142857,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"RoundRedThick","Redondo","Rojo","Grueso",248,"rombila",3.066666667,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"RoundGreenThick","Redondo","Verde","Grueso",258,"neuroro",3.125,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,2,"RoundBlueThick","Redondo","Azul","Grueso",268,"neuror",3.333333333,"Learn 7 2","./MT_Exp_Learn_4_2_07-02-09-26-26","./MT_Exp_Learn_4_2_07-02-09-26-26"
"Learn",7,3,"SpikyRed","Picudo","Rojo","Fino",147,"timaziba",4.5625,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"SpikyGreen","Picudo","Verde","Fino",157,"timaceba",3.2,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"SpikyBlue","Picudo","Azul","Fino",167,"timaziba",4.5625,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"SpikyRedThick","Picudo","Rojo","Grueso",148,"faludelu",2.875,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"SpikyGreenThick","Picudo","Verde","Grueso",158,"timaziba",4.5625,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"SpikyBlueThick","Picudo","Azul","Grueso",168,"faludelu",2.875,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"RoundRed","Redondo","Rojo","Fino",247,"romiba",3.2,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"RoundGreen","Redondo","Verde","Fino",257,"kimaceba",5.066666667,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"RoundBlue","Redondo","Azul","Fino",267,"kimaceba",5.066666667,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"RoundRedThick","Redondo","Rojo","Grueso",248,"rombila",3.066666667,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"RoundGreenThick","Redondo","Verde","Grueso",258,"neuroro",3.125,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,3,"RoundBlueThick","Redondo","Azul","Grueso",268,"neuror",3.333333333,"Learn 7 3","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_4_19-02-17-45-24"
"Learn",7,4,"SpikyRed","Picudo","Rojo","Fino",147,"timaceba",3.2,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"SpikyGreen","Picudo","Verde","Fino",157,"timaziba",4.5625,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"SpikyBlue","Picudo","Azul","Fino",167,"timaceba",3.2,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"SpikyRedThick","Picudo","Rojo","Grueso",148,"faludelu",2.875,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"SpikyGreenThick","Picudo","Verde","Grueso",158,"kimaziba",5.933333333,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"SpikyBlueThick","Picudo","Azul","Grueso",168,"faludelu",2.875,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"RoundRed","Redondo","Rojo","Fino",247,"rombila",3.066666667,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"RoundGreen","Redondo","Verde","Fino",257,"timaceba",3.2,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"RoundBlue","Redondo","Azul","Fino",267,"timaziba",4.5625,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"RoundRedThick","Redondo","Rojo","Grueso",248,"rombila",3.066666667,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"RoundGreenThick","Redondo","Verde","Grueso",258,"neuroro",3.125,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,4,"RoundBlueThick","Redondo","Azul","Grueso",268,"neuror",3.333333333,"Learn 7 4","./MT_Exp_Learn_4_4_19-02-17-45-24","./MT_Exp_Learn_4_5_20-02-08-07-53"
"Learn",7,5,"SpikyRed","Picudo","Rojo","Fino",147,"kimaceba",5.066666667,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"SpikyGreen","Picudo","Verde","Fino",157,"kimaziba",5.933333333,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"SpikyBlue","Picudo","Azul","Fino",167,"kimaziba",5.933333333,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"SpikyRedThick","Picudo","Rojo","Grueso",148,"faludelu",2.875,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"SpikyGreenThick","Picudo","Verde","Grueso",158,"faludelu",2.875,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"SpikyBlueThick","Picudo","Azul","Grueso",168,"faludelu",2.875,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"RoundRed","Redondo","Rojo","Fino",247,"neuroro",3.125,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"RoundGreen","Redondo","Verde","Fino",257,"kimaziba",5.933333333,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"RoundBlue","Redondo","Azul","Fino",267,"kimaziba",5.933333333,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"RoundRedThick","Redondo","Rojo","Grueso",248,"rombila",3.066666667,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"RoundGreenThick","Redondo","Verde","Grueso",258,"neuror",3.333333333,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,5,"RoundBlueThick","Redondo","Azul","Grueso",268,"neuror",3.333333333,"Learn 7 5","./MT_Exp_Learn_4_5_20-02-08-07-53","./MT_Exp_Learn_4_6_20-02-08-44-30"
"Learn",7,6,"SpikyRed","Picudo","Rojo","Fino",147,"kimaceba",5.066666667,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"SpikyGreen","Picudo","Verde","Fino",157,"kimaziba",5.933333333,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"SpikyBlue","Picudo","Azul","Fino",167,"kimaziba",5.933333333,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"SpikyRedThick","Picudo","Rojo","Grueso",148,"faludelu",2.875,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"SpikyGreenThick","Picudo","Verde","Grueso",158,"faludelu",2.875,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"SpikyBlueThick","Picudo","Azul","Grueso",168,"faludelu",2.875,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"RoundRed","Redondo","Rojo","Fino",247,"neuroro",3.125,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"RoundGreen","Redondo","Verde","Fino",257,"kimaziba",5.933333333,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"RoundBlue","Redondo","Azul","Fino",267,"kimaziba",5.933333333,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"RoundRedThick","Redondo","Rojo","Grueso",248,"neuroro",3.125,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"RoundGreenThick","Redondo","Verde","Grueso",258,"neuror",3.333333333,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
"Learn",7,6,"RoundBlueThick","Redondo","Azul","Grueso",268,"neuror",3.333333333,"Learn 7 6","./MT_Exp_Learn_4_5_20-02-08-07-53",NA
